,id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url
1427,6VLzm03YUeXVl3GdGyib6J,Classical,0.313,0.0324,3,-29.155,0,0.0451,0.992,0.919,0.1,0.0522,127.356,182720,5,
1428,6VLzm03YUeXVl3GdGyib6J,Classical,0.313,0.0324,3,-29.155,0,0.0451,0.992,0.919,0.1,0.0522,127.356,182720,5,
1429,6VLzm03YUeXVl3GdGyib6J,Classical,0.313,0.0324,3,-29.155,0,0.0451,0.992,0.919,0.1,0.0522,127.356,182720,5,
1430,4JWVkr5jUjylM3hMG5zvXw,Classical,0.527,0.0325,10,-26.594,1,0.0359,0.995,0.882,0.113,0.187,111.15,255267,4,
1431,6omFR3t3gc8xuIVI8DyRuI,Classical,0.268,0.0782,7,-29.935,1,0.0415,0.993,0.828,0.113,0.364,131.812,146000,4,
1432,6omFR3t3gc8xuIVI8DyRuI,Classical,0.268,0.0782,7,-29.935,1,0.0415,0.993,0.828,0.113,0.364,131.812,146000,4,
1433,6omFR3t3gc8xuIVI8DyRuI,Classical,0.268,0.0782,7,-29.935,1,0.0415,0.993,0.828,0.113,0.364,131.812,146000,4,
1434,6omFR3t3gc8xuIVI8DyRuI,Classical,0.268,0.0782,7,-29.935,1,0.0415,0.993,0.828,0.113,0.364,131.812,146000,4,
1435,4neOAoU5m6utkn78C6uLcC,Classical,0.264,0.024,9,-29.306,1,0.042,0.994,0.841,0.071,0.0462,77.804,395907,3,
1436,234LwPuKv0RLwbiWYUEeJT,Classical,0.237,0.0452,5,-27.642,0,0.044,0.994,0.916,0.0903,0.112,85.335,444974,4,https://p.scdn.co/mp3-preview/d3c949a1b8ac80b83fa227ca524d259242801708?cid=b1b7bb35faa34eac9690da4b561aa86f
1437,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1438,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1439,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1440,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1441,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1442,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1443,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1444,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1445,73kFkK74uTO8fy8yBfMrTk,Classical,0.391,0.00316,10,-36.233,1,0.0382,0.995,0.925,0.068,0.143,69.792,139760,3,https://p.scdn.co/mp3-preview/c70ce264cef136cdf38ff9931494a4e12c36101f?cid=b1b7bb35faa34eac9690da4b561aa86f
1446,61NVGsaU1YXShnv2nwdJ0s,Classical,0.487,0.022,7,-32.282,1,0.035,0.986,0.894,0.137,0.191,67.836,277133,3,https://p.scdn.co/mp3-preview/89e4b4c6b6c34d49b2db274c44845013dbec7cfd?cid=b1b7bb35faa34eac9690da4b561aa86f
1447,675uoOAtz3TzuigX3Doe4h,Classical,0.309,0.0445,7,-27.95,0,0.0481,0.993,0.871,0.0825,0.182,87.36,271200,4,https://p.scdn.co/mp3-preview/c9d69a57eb1e2f35b91502d343cbc855a93d74de?cid=b1b7bb35faa34eac9690da4b561aa86f
1448,3wEz4LwtG1Wdi8qppCukdL,Classical,0.26,0.0143,10,-35.05,1,0.0463,0.993,0.947,0.0761,0.334,99.68,156160,3,
1449,1juisCcrVdwoLbDWyVvNrX,Classical,0.448,0.0052,4,-36.512,1,0.0564,0.995,0.88,0.0698,0.0398,62.171,369027,4,https://p.scdn.co/mp3-preview/34c02a095c0449ed449fae1f1c0cf69deceacbb3?cid=b1b7bb35faa34eac9690da4b561aa86f
1450,0b0NXgRU5fX5U6dfjYsgKe,Classical,0.474,0.0248,1,-33.928,0,0.0612,0.993,0.908,0.0819,0.062,100.492,84053,3,
1451,4b59u2E74KcDuyHCRBkf5v,Classical,0.209,0.00299,2,-33.974,1,0.0491,0.992,0.955,0.104,0.039,66.685,442172,3,https://p.scdn.co/mp3-preview/8b83ef901a39084cfe8c3c1ccf4a4567fad3da1c?cid=b1b7bb35faa34eac9690da4b561aa86f
1452,4b59u2E74KcDuyHCRBkf5v,Classical,0.209,0.00299,2,-33.974,1,0.0491,0.992,0.955,0.104,0.039,66.685,442172,3,https://p.scdn.co/mp3-preview/8b83ef901a39084cfe8c3c1ccf4a4567fad3da1c?cid=b1b7bb35faa34eac9690da4b561aa86f
1453,4b59u2E74KcDuyHCRBkf5v,Classical,0.209,0.00299,2,-33.974,1,0.0491,0.992,0.955,0.104,0.039,66.685,442172,3,https://p.scdn.co/mp3-preview/8b83ef901a39084cfe8c3c1ccf4a4567fad3da1c?cid=b1b7bb35faa34eac9690da4b561aa86f
1454,4b59u2E74KcDuyHCRBkf5v,Classical,0.209,0.00299,2,-33.974,1,0.0491,0.992,0.955,0.104,0.039,66.685,442172,3,https://p.scdn.co/mp3-preview/8b83ef901a39084cfe8c3c1ccf4a4567fad3da1c?cid=b1b7bb35faa34eac9690da4b561aa86f
1455,0atkoFwfqT5yYPf9e1YFrG,Classical,0.357,0.0149,3,-32.65,1,0.0517,0.996,0.927,0.105,0.147,82.152,147655,3,https://p.scdn.co/mp3-preview/edb16b3fa1224c6f566b453c9dcc141202dc71ec?cid=b1b7bb35faa34eac9690da4b561aa86f
1456,1xrz9rJJPVENNP4l4Jvft4,Classical,0.341,0.0151,11,-31.534,1,0.0435,0.995,0.901,0.0943,0.0606,135.173,369000,4,https://p.scdn.co/mp3-preview/f18dd838aa526d807aa87c528ac6ebb413c95eea?cid=b1b7bb35faa34eac9690da4b561aa86f
1457,77GzaYoAfUtO3Fx4TtuDo1,Classical,0.291,0.029,11,-30.769,1,0.0574,0.995,0.894,0.0833,0.0732,69.867,117627,3,https://p.scdn.co/mp3-preview/76aa73fc7934939e5a03e4b10a609a64ed3232b3?cid=b1b7bb35faa34eac9690da4b561aa86f
1458,6StjE2hce01PzynfEkfKvo,Classical,0.378,0.00553,4,-30.861,0,0.0759,0.995,0.946,0.0627,0.102,67.129,389280,5,https://p.scdn.co/mp3-preview/0faaae6d6db685f5a2f10c4e7217b980e266cc5d?cid=b1b7bb35faa34eac9690da4b561aa86f
1459,2tCVMrhDkCgaEBQtNjOvis,Classical,0.353,0.0079,3,-34.855,1,0.0532,0.996,0.842,0.0926,0.231,88.535,90373,4,
1460,4h4py9AzEuUGBTJZO4ifnm,Classical,0.321,0.0272,3,-25.066,1,0.037,0.993,0.919,0.0947,0.0632,74.69,221732,4,
1461,4h4py9AzEuUGBTJZO4ifnm,Classical,0.321,0.0272,3,-25.066,1,0.037,0.993,0.919,0.0947,0.0632,74.69,221732,4,
1462,4h4py9AzEuUGBTJZO4ifnm,Classical,0.321,0.0272,3,-25.066,1,0.037,0.993,0.919,0.0947,0.0632,74.69,221732,4,
1463,4h4py9AzEuUGBTJZO4ifnm,Classical,0.321,0.0272,3,-25.066,1,0.037,0.993,0.919,0.0947,0.0632,74.69,221732,4,
1464,6EAnGnN45nHXMlVWMogf5f,Classical,0.412,0.00704,0,-40.44,1,0.0436,0.966,0.958,0.0575,0.0391,127.128,175133,4,
1465,3OqFVW82OYx3AvC2hO4Orz,Classical,0.446,0.00402,11,-28.9,0,0.0477,0.995,0.882,0.0789,0.092,66.094,245840,3,
1466,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1467,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1468,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1469,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1470,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1471,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1472,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1473,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1474,1v3gGmcneK1QzYyBFiBXG0,Classical,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,https://p.scdn.co/mp3-preview/a202fbdadd1b614b6102b2f6dd0ce18a1f37b388?cid=b1b7bb35faa34eac9690da4b561aa86f
1475,0RC67v3YXZOVLnUF6Cvt0L,Classical,0.299,0.0209,1,-28.804,1,0.0479,0.995,0.859,0.0916,0.097,135.709,95387,3,https://p.scdn.co/mp3-preview/d62b1622dd60c10c2225f6bed8458c3a9ff04235?cid=b1b7bb35faa34eac9690da4b561aa86f
1476,1u7z1dbU39nz7LysjwU5uF,Classical,0.28,0.0385,10,-32.553,1,0.0482,0.995,0.85,0.0827,0.0926,99.631,223307,3,https://p.scdn.co/mp3-preview/93fc9813a1ae6cbd34c2f26d0cf0228c30e85711?cid=b1b7bb35faa34eac9690da4b561aa86f
1477,6HbZbPPi4uFNtb4iZYfzzP,Classical,0.337,0.0136,0,-25.634,1,0.0592,0.988,0.857,0.074,0.0377,61.559,284013,3,https://p.scdn.co/mp3-preview/464e3b3bfc350721479fdfe0a1a8b4a6934151df?cid=b1b7bb35faa34eac9690da4b561aa86f
1478,7lO0GHKtEZKLZ0l32upmll,Classical,0.329,0.0171,4,-30.374,1,0.0393,0.993,0.92,0.0904,0.127,65.054,287960,3,https://p.scdn.co/mp3-preview/e3fe78da5dca6e6d5a62fb6a955a9f0d5a9243a5?cid=b1b7bb35faa34eac9690da4b561aa86f
1479,5fdp9rXfEixCGLM1Og4EN1,Classical,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480,4,https://p.scdn.co/mp3-preview/4b1ebb0bda01aaaa442629818a2cd22e3f53f9a7?cid=b1b7bb35faa34eac9690da4b561aa86f
1480,5fdp9rXfEixCGLM1Og4EN1,Classical,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480,4,https://p.scdn.co/mp3-preview/4b1ebb0bda01aaaa442629818a2cd22e3f53f9a7?cid=b1b7bb35faa34eac9690da4b561aa86f
1481,5fdp9rXfEixCGLM1Og4EN1,Classical,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480,4,https://p.scdn.co/mp3-preview/4b1ebb0bda01aaaa442629818a2cd22e3f53f9a7?cid=b1b7bb35faa34eac9690da4b561aa86f
1482,5fdp9rXfEixCGLM1Og4EN1,Classical,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480,4,https://p.scdn.co/mp3-preview/4b1ebb0bda01aaaa442629818a2cd22e3f53f9a7?cid=b1b7bb35faa34eac9690da4b561aa86f
1483,64LTn5fTsPR0QLy7bVYl9w,Classical,0.334,0.00732,4,-30.908,0,0.0355,0.991,0.952,0.0968,0.0964,60.171,241987,4,
1484,1udE8BlEoI3vEiM5HnOAMt,Classical,0.336,0.0291,10,-28.715,1,0.0408,0.995,0.887,0.09,0.0871,71.385,291973,4,https://p.scdn.co/mp3-preview/c78790828f66be565107c684537a63a97d417817?cid=b1b7bb35faa34eac9690da4b561aa86f
1485,4yExhO3Vh6bLW32qU4DOOs,Classical,0.322,0.0558,2,-22.639,1,0.0501,0.992,0.936,0.0818,0.0707,85.068,346573,4,
1486,6ZSfPXGfQUSwODvAr3AhcU,Classical,0.527,0.0103,4,-29.006,1,0.0498,0.995,0.92,0.0736,0.296,73.426,187822,4,https://p.scdn.co/mp3-preview/5871fb8fc407d975388d0b56d9819971b724ac36?cid=b1b7bb35faa34eac9690da4b561aa86f
1487,6jSiaJE9nJoVzFaaJkhENR,Classical,0.535,0.0095,3,-28.775,1,0.0626,0.996,0.914,0.129,0.147,63.621,174068,4,
1488,6HNUntao7jCtKR2cGKgqn0,Classical,0.378,0.0154,5,-29.74,1,0.0445,0.993,0.917,0.0794,0.0746,131.073,329627,4,
1489,4l5zWNPyET6PqBhxQEyKgt,Classical,0.286,0.0028,8,-37.427,1,0.0462,0.995,0.912,0.127,0.123,67.505,324960,4,https://p.scdn.co/mp3-preview/15809c30056423581c23d7b136ebfdfb573237ad?cid=b1b7bb35faa34eac9690da4b561aa86f
1490,2FbUitqkfxFhI4An73HzZW,Classical,0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,193320,3,https://p.scdn.co/mp3-preview/82db2f2ad7b66bc2bfe9c36d7919275931f29b6d?cid=b1b7bb35faa34eac9690da4b561aa86f
1491,2FbUitqkfxFhI4An73HzZW,Classical,0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,193320,3,https://p.scdn.co/mp3-preview/82db2f2ad7b66bc2bfe9c36d7919275931f29b6d?cid=b1b7bb35faa34eac9690da4b561aa86f
1492,2FbUitqkfxFhI4An73HzZW,Classical,0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,193320,3,https://p.scdn.co/mp3-preview/82db2f2ad7b66bc2bfe9c36d7919275931f29b6d?cid=b1b7bb35faa34eac9690da4b561aa86f
1493,2FbUitqkfxFhI4An73HzZW,Classical,0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,193320,3,https://p.scdn.co/mp3-preview/82db2f2ad7b66bc2bfe9c36d7919275931f29b6d?cid=b1b7bb35faa34eac9690da4b561aa86f
1494,5gOiyasbWfppG7fkNI6Byl,Classical,0.224,0.00647,1,-28.522,1,0.0505,0.993,0.912,0.0798,0.0393,68.105,433933,4,
1495,6cDytuMZ5Z4iMEhK65HiHL,Classical,0.351,0.00622,0,-33.286,0,0.0388,0.994,0.943,0.115,0.0794,66.921,223067,4,https://p.scdn.co/mp3-preview/fd0593c5de6c785e64725cfd36b87733615aad2a?cid=b1b7bb35faa34eac9690da4b561aa86f
1496,6cDytuMZ5Z4iMEhK65HiHL,Classical,0.351,0.00622,0,-33.286,0,0.0388,0.994,0.943,0.115,0.0794,66.921,223067,4,https://p.scdn.co/mp3-preview/fd0593c5de6c785e64725cfd36b87733615aad2a?cid=b1b7bb35faa34eac9690da4b561aa86f
1497,6cDytuMZ5Z4iMEhK65HiHL,Classical,0.351,0.00622,0,-33.286,0,0.0388,0.994,0.943,0.115,0.0794,66.921,223067,4,https://p.scdn.co/mp3-preview/fd0593c5de6c785e64725cfd36b87733615aad2a?cid=b1b7bb35faa34eac9690da4b561aa86f
1498,6cDytuMZ5Z4iMEhK65HiHL,Classical,0.351,0.00622,0,-33.286,0,0.0388,0.994,0.943,0.115,0.0794,66.921,223067,4,https://p.scdn.co/mp3-preview/fd0593c5de6c785e64725cfd36b87733615aad2a?cid=b1b7bb35faa34eac9690da4b561aa86f
1499,3c58ZVEbMUjWsmy4N84kPv,Classical,0.441,0.00789,3,-31.453,1,0.0598,0.994,0.899,0.088,0.0685,137.521,290213,3,
1500,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1501,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1502,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1503,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1504,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1505,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1506,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1507,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1508,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1509,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1510,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1511,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1512,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1513,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1514,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1515,3NbAsIxDL0fVgNuCLD152P,Classical,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4,
1516,4k31voDWYxg2G4plcYFdB1,Classical,0.404,0.123,2,-26.939,1,0.0379,0.927,0.962,0.213,0.345,143.024,133800,4,
1517,0c9YITBx27aVPVC7baiOmB,Classical,0.0999,0.00994,9,-34.682,1,0.0437,0.902,0.121,0.13,0.0614,70.667,185400,3,https://p.scdn.co/mp3-preview/b906b351300c1e020b56b6dc27efb2d00753d498?cid=b1b7bb35faa34eac9690da4b561aa86f
1518,19SN5mb0gs0ze9PYBIVANZ,Classical,0.207,0.102,1,-17.365,1,0.0384,0.974,0.542,0.104,0.303,82.319,181200,4,https://p.scdn.co/mp3-preview/f1ace87f964c63b5224a53e7cc02ae73f4f05136?cid=b1b7bb35faa34eac9690da4b561aa86f
1519,6Ye4niSXscwpj4smkb5ioO,Classical,0.367,0.0622,5,-23.054,1,0.0403,0.957,0.702,0.13,0.284,116.654,711627,4,https://p.scdn.co/mp3-preview/34b338509f9391bb9ed9b1c6cd7dd279cdaa7cbe?cid=b1b7bb35faa34eac9690da4b561aa86f
1520,6IuHbYWV49tArCbHBgMHl7,Classical,0.248,0.00674,2,-36.547,1,0.0417,0.952,0.271,0.155,0.185,176.236,121933,3,https://p.scdn.co/mp3-preview/6f9eb4aec39dc9bf2c57c6d907eac956692814e8?cid=b1b7bb35faa34eac9690da4b561aa86f
1521,5bmp5QR3Dwb5r9kgEX8kF3,Classical,0.394,0.133,7,-19.88,1,0.0513,0.793,0.102,0.166,0.414,116.711,164973,4,https://p.scdn.co/mp3-preview/eb0100e1414211af43489761ee3cff15dfe7cd7e?cid=b1b7bb35faa34eac9690da4b561aa86f
1522,1YeIOEwRR1F7fYy4rqBYPs,Classical,0.21,0.102,1,-21.792,1,0.0411,0.945,0.89,0.143,0.104,152.176,203509,4,https://p.scdn.co/mp3-preview/8fef8934f45a5c22e9124042c8f46557413eab3d?cid=b1b7bb35faa34eac9690da4b561aa86f
1523,1YeIOEwRR1F7fYy4rqBYPs,Classical,0.21,0.102,1,-21.792,1,0.0411,0.945,0.89,0.143,0.104,152.176,203509,4,https://p.scdn.co/mp3-preview/8fef8934f45a5c22e9124042c8f46557413eab3d?cid=b1b7bb35faa34eac9690da4b561aa86f
1524,1YeIOEwRR1F7fYy4rqBYPs,Classical,0.21,0.102,1,-21.792,1,0.0411,0.945,0.89,0.143,0.104,152.176,203509,4,https://p.scdn.co/mp3-preview/8fef8934f45a5c22e9124042c8f46557413eab3d?cid=b1b7bb35faa34eac9690da4b561aa86f
1525,1YeIOEwRR1F7fYy4rqBYPs,Classical,0.21,0.102,1,-21.792,1,0.0411,0.945,0.89,0.143,0.104,152.176,203509,4,https://p.scdn.co/mp3-preview/8fef8934f45a5c22e9124042c8f46557413eab3d?cid=b1b7bb35faa34eac9690da4b561aa86f
1526,6e85fziCk6MwZUxWyG6Ijm,Classical,0.501,0.0358,9,-26.147,1,0.0293,0.961,0.58,0.142,0.43,85.189,237720,4,https://p.scdn.co/mp3-preview/6104506d6a96f2940b16f4c0399f5dbf1ad61386?cid=b1b7bb35faa34eac9690da4b561aa86f
1527,5431KRbZtVF3tVgMR1lIYS,Classical,0.207,0.0854,2,-19.104,1,0.042,0.976,0.923,0.0663,0.138,199.771,622227,3,https://p.scdn.co/mp3-preview/1ff24c6598104b66adeb5b7e02c1861f9f8f37b0?cid=b1b7bb35faa34eac9690da4b561aa86f
1528,73p40DaAebttScQi46SEow,Classical,0.299,0.0182,11,-35.321,0,0.0579,0.996,0.904,0.0681,0.338,196.847,167800,4,https://p.scdn.co/mp3-preview/1920c5c35ca5366ec766be29de1d0a28de26a1c7?cid=b1b7bb35faa34eac9690da4b561aa86f
1529,73p40DaAebttScQi46SEow,Classical,0.299,0.0182,11,-35.321,0,0.0579,0.996,0.904,0.0681,0.338,196.847,167800,4,https://p.scdn.co/mp3-preview/1920c5c35ca5366ec766be29de1d0a28de26a1c7?cid=b1b7bb35faa34eac9690da4b561aa86f
1530,73p40DaAebttScQi46SEow,Classical,0.299,0.0182,11,-35.321,0,0.0579,0.996,0.904,0.0681,0.338,196.847,167800,4,https://p.scdn.co/mp3-preview/1920c5c35ca5366ec766be29de1d0a28de26a1c7?cid=b1b7bb35faa34eac9690da4b561aa86f
1531,73p40DaAebttScQi46SEow,Classical,0.299,0.0182,11,-35.321,0,0.0579,0.996,0.904,0.0681,0.338,196.847,167800,4,https://p.scdn.co/mp3-preview/1920c5c35ca5366ec766be29de1d0a28de26a1c7?cid=b1b7bb35faa34eac9690da4b561aa86f
1532,3S9qdWjfdG7HYbJtiWRRHe,Classical,0.211,0.00954,8,-36.692,1,0.0373,0.996,0.947,0.102,0.0844,74.137,151000,4,https://p.scdn.co/mp3-preview/a0c83efb3aa600a309416ce11cfe834fa4364cad?cid=b1b7bb35faa34eac9690da4b561aa86f
1533,2z7iDr3N4NbW4VmwpQWbTS,Classical,0.39,0.0462,0,-24.885,1,0.0429,0.976,0.624,0.0893,0.305,79.268,307893,4,https://p.scdn.co/mp3-preview/7e9057f84b7ff6fbcf227db729723c42c218820c?cid=b1b7bb35faa34eac9690da4b561aa86f
1534,2z7iDr3N4NbW4VmwpQWbTS,Classical,0.39,0.0462,0,-24.885,1,0.0429,0.976,0.624,0.0893,0.305,79.268,307893,4,https://p.scdn.co/mp3-preview/7e9057f84b7ff6fbcf227db729723c42c218820c?cid=b1b7bb35faa34eac9690da4b561aa86f
1535,2z7iDr3N4NbW4VmwpQWbTS,Classical,0.39,0.0462,0,-24.885,1,0.0429,0.976,0.624,0.0893,0.305,79.268,307893,4,https://p.scdn.co/mp3-preview/7e9057f84b7ff6fbcf227db729723c42c218820c?cid=b1b7bb35faa34eac9690da4b561aa86f
1536,2z7iDr3N4NbW4VmwpQWbTS,Classical,0.39,0.0462,0,-24.885,1,0.0429,0.976,0.624,0.0893,0.305,79.268,307893,4,https://p.scdn.co/mp3-preview/7e9057f84b7ff6fbcf227db729723c42c218820c?cid=b1b7bb35faa34eac9690da4b561aa86f
1537,6hIAiqwxWaqdCzm1KjxfGv,Classical,0.225,0.164,9,-16.979,0,0.035,0.863,0.908,0.0866,0.0704,127.497,364400,4,https://p.scdn.co/mp3-preview/f8d96725dbd2bd47092706ef0504f83bb817115e?cid=b1b7bb35faa34eac9690da4b561aa86f
1538,4d0wc9bHOiCQXnuvrM8O7u,Classical,0.591,0.172,10,-18.634,1,0.0369,0.901,0.0873,0.101,0.797,107.0,96667,4,
1539,0kvrJeJpdC3KEt1lenN42e,Classical,0.235,0.282,4,-13.895,1,0.0338,0.95,0.897,0.0996,0.3,75.504,400667,4,https://p.scdn.co/mp3-preview/0ca605bf9475915da30a512ac88f84dc3c1f4e4f?cid=b1b7bb35faa34eac9690da4b561aa86f
1540,5Rv5xQDZcmAwg5rhxlLfcq,Classical,0.215,0.275,7,-13.291,1,0.0395,0.918,0.000561,0.123,0.101,99.051,156720,3,
