id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url,mfcc_1Mean,mfcc_2Mean,mfcc_3Mean,mfcc_4Mean,mfcc_5Mean,mfcc_6Mean,mfcc_7Mean,mfcc_8Mean,mfcc_9Mean,mfcc_10Mean,mfcc_11Mean,mfcc_12Mean,mfcc_13Mean,chroma_1Mean,chroma_2Mean,chroma_3Mean,chroma_4Mean,chroma_5Mean,chroma_6Mean,chroma_7Mean,chroma_8Mean,chroma_9Mean,chroma_10Mean,chroma_11Mean,chroma_12Mean
7JXZq0JgG2zTrSOAgY8VMC,RnB,0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,320400,4,https://p.scdn.co/mp3-preview/dbd97bf347b1ce2077a796b528ca44715dbf9ffe?cid=5fe60eee742d40ef853bb1ae66209140,-169.62987,119.926414,36.507935,22.91852,-0.7816304,4.304227,-4.5443597,5.0756006,-8.703446,2.2657266,1.2532156,-1.8456442,-2.5157723,0.33809474,0.25065258,0.30954248,0.28532374,0.28481078,0.24950334,0.35936463,0.43599218,0.4152155,0.5397666,0.4217328,0.49328718
3KcDfeZ1UAMtun8TuvG1kT,RnB,0.522,0.263,8,-8.513,0,0.0909,0.346,0,0.111,0.196,99.648,188243,3,https://p.scdn.co/mp3-preview/fa4296537e1633e051ee7bd847f9fe29afebe38b?cid=5fe60eee742d40ef853bb1ae66209140,-128.73135,66.24241,20.93277,21.426579,4.898848,1.324372,6.114068,-1.198001,-4.8846326,11.739458,-9.179491,-1.1824347,-4.6689672,0.2909841,0.36696938,0.3518012,0.42527923,0.32414815,0.30583557,0.323659,0.26452538,0.41541943,0.4170484,0.5683455,0.34803647
1AUxZY6hgoyrHTOSttSP2x,RnB,0.616,0.243,9,-13.975,1,0.106,0.286,0.143,0.264,0.562,183.948,200223,4,https://p.scdn.co/mp3-preview/bc7d3b83b8d5a9ef6f24dd6493681e37fa325b56?cid=5fe60eee742d40ef853bb1ae66209140,-167.72101,87.24683,-3.746346,-0.6358078,-3.0857468,7.4048033,3.0333157,-4.8553085,-5.9965487,2.613974,-5.229894,-2.4311566,2.8598728,0.45931554,0.47801074,0.3559826,0.33790857,0.41326174,0.36029983,0.37898827,0.3490126,0.4398548,0.5364684,0.4269566,0.49898386
2shEeQzAAL3nnOXfB5pJXx,RnB,0.712,0.606,7,-4.262,1,0.0518,0.246,1.19E-06,0.109,0.329,111.089,225213,4,https://p.scdn.co/mp3-preview/6eaa764dcbcc51496f8efbdaa54fb82cd20726ee?cid=5fe60eee742d40ef853bb1ae66209140,-25.46112,103.201675,-11.581456,24.340061,-3.3596985,6.083186,3.9538455,1.0134103,2.7978497,1.0046442,1.8385913,6.1120224,-3.157418,0.24312444,0.345943,0.41314214,0.3413421,0.47863156,0.35938784,0.5639347,0.38985965,0.37984994,0.4544055,0.28421056,0.29551977
4ATldz2t0zMGWtFK3uqDL4,RnB,0.799,0.442,1,-11.894,0,0.036,0.342,3.75E-06,0.206,0.788,123.009,160488,4,https://p.scdn.co/mp3-preview/f5c5b7000e04678df874440a3bb86705ab26d36d?cid=5fe60eee742d40ef853bb1ae66209140,-109.495895,82.294876,39.57172,26.622112,14.894342,3.3478692,2.5536225,6.3655953,-9.462436,9.434591,-0.1831871,3.8773568,-3.7059333,0.37409684,0.42759246,0.40275583,0.4449013,0.40795356,0.31680846,0.34749013,0.40579528,0.5402877,0.4431296,0.33856088,0.3827347
43xzI2dp9CTUsmZXjm1voH,RnB,0.795,0.592,8,-6.973,1,0.129,0.0387,1.88E-05,0.111,0.177,97.204,177827,4,https://p.scdn.co/mp3-preview/20a66514d63acccd66d520bc7ee4aeefe77216d3?cid=5fe60eee742d40ef853bb1ae66209140,-65.09586,101.96528,10.8983345,31.77634,7.127434,7.2539496,5.824501,16.306732,0.9192421,7.7501783,6.3825264,8.91626,-0.3783432,0.45489597,0.40785655,0.48101744,0.38497406,0.40706897,0.5024297,0.50880706,0.531913,0.47926584,0.4817501,0.4963666,0.42370835
5UWJ898JHDe9Ong9Gnkdhd,RnB,0.477,0.537,9,-7.329,1,0.0545,0.306,0.00221,0.129,0.489,96.485,244271,4,https://p.scdn.co/mp3-preview/76e8de9acf4ff5df7482febcdcdb934d05e368a3?cid=5fe60eee742d40ef853bb1ae66209140,-103.41437,109.83862,9.080251,29.891499,14.941446,17.832365,-0.29347366,3.9682355,-8.669618,9.931813,2.4642587,4.349912,-6.745977,0.3134449,0.41092125,0.291242,0.32891902,0.3666005,0.32099965,0.54841423,0.32883638,0.4189477,0.28478047,0.2840451,0.3205917
70XP39KE8vTgxtRXcwfxJA,RnB,0.696,0.513,6,-5.567,0,0.0424,0.00508,0,0.0682,0.144,129.859,191173,4,https://p.scdn.co/mp3-preview/bf9afe3265d1cedaa8c9d59ef4996104b451f015?cid=5fe60eee742d40ef853bb1ae66209140,-84.7262,83.633385,8.946837,29.134466,22.71228,7.735101,9.820457,16.762629,4.804914,16.636658,2.1293595,11.829422,3.9059873,0.5163429,0.53977597,0.44703442,0.452284,0.4456001,0.38512895,0.4724242,0.48130617,0.6191859,0.5591714,0.5219454,0.5737204
3ppVO2tyWRRznNmONvt7Se,RnB,0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,106333,3,https://p.scdn.co/mp3-preview/f049711ca66256b66a9dbe9fadb52d1fdc5964f6?cid=5fe60eee742d40ef853bb1ae66209140,-156.20117,105.22202,25.241737,38.96945,16.2948,1.9283507,-3.4378693,7.051088,2.2352662,4.667247,-0.8708968,-2.901326,-1.7127821,0.40249786,0.2819038,0.25379297,0.23234291,0.34870455,0.30458456,0.30037543,0.27256545,0.25927493,0.34088117,0.34137076,0.46009627
10hUWpN7YFbK64zWuXxqGT,RnB,0.718,0.443,1,-11.011,1,0.0918,0.485,3.51E-05,0.0932,0.373,110.03,223573,4,https://p.scdn.co/mp3-preview/84a34a0b5d0fe9584217093ecbead968369811b5?cid=5fe60eee742d40ef853bb1ae66209140,-75.9551,78.433395,27.248926,21.378786,10.87341,-4.7381887,3.886866,1.0350597,-3.901689,3.805265,-4.347314,0.5817183,-2.917536,0.3651351,0.33727658,0.42990604,0.46211916,0.38985947,0.44636235,0.47827834,0.5121184,0.41651288,0.332089,0.40706927,0.38137668
5WjTrSEmsfIC1WDwIquuwT,RnB,0.817,0.4,6,-6.516,0,0.165,0.334,3.37E-05,0.0934,0.438,81.058,186433,4,https://p.scdn.co/mp3-preview/05068be7725792a0cee6ba305cce8772138f98e5?cid=5fe60eee742d40ef853bb1ae66209140,-85.584076,101.88559,31.626148,24.153208,3.663591,5.413642,11.567595,-0.4871655,7.846608,5.6802187,-0.26821345,-1.153878,1.871265,0.33324876,0.3272982,0.21095586,0.19831231,0.28361872,0.28741094,0.49439296,0.4140006,0.4571797,0.4697482,0.33763218,0.4137833
5FChOu6NfR5w7YLgDmXXnC,RnB,0.236,0.582,1,-7.592,0,0.0348,0.0584,0.00277,0.34,0.265,67.131,241791,4,https://p.scdn.co/mp3-preview/182085eee4a07556e62cc7f658349eab6e4127c5?cid=5fe60eee742d40ef853bb1ae66209140,-43.29525,76.68595,4.322865,40.936634,4.2430286,-2.2463129,-0.5917486,0.2748455,-0.022654723,5.374844,-0.055122565,-2.3386827,-7.48768,0.26254892,0.31111246,0.27442592,0.39735654,0.501562,0.39276764,0.5005249,0.3018808,0.30915317,0.17341761,0.22266325,0.37685943
48sVPgGv1lux3LbGtk35iS,RnB,0.629,0.568,11,-7.243,0,0.272,0.504,0,0.33,0.632,180.093,215213,4,https://p.scdn.co/mp3-preview/3354ce0d82df81dda5377e5a3ab0e11ebfe1e64b?cid=5fe60eee742d40ef853bb1ae66209140,-62.933033,107.52273,26.352901,31.485968,6.8413057,4.2638917,-0.27835876,4.997243,-5.329908,3.6005073,-4.4077544,0.70752513,-4.0109606,0.42043406,0.63068056,0.37863058,0.33633313,0.4155903,0.4121417,0.42196935,0.34009045,0.36918598,0.38537997,0.3210395,0.3738131
3YZmW6AUHsbN7KhOTd944i,RnB,0.608,0.649,4,-6.569,0,0.113,0.24,0,0.311,0.612,180.22,175072,3,https://p.scdn.co/mp3-preview/50e4548d4294e606f487af6971e3f635c4329e61?cid=5fe60eee742d40ef853bb1ae66209140,-63.57727,85.40843,-5.3941107,20.641745,-5.915284,2.412851,-0.09257851,-3.7389493,-2.741148,5.6915984,-0.8846396,1.7096443,-3.8159242,0.27714002,0.29046935,0.41364464,0.36031947,0.54005903,0.30802485,0.41082034,0.31187096,0.28543636,0.3425262,0.3053696,0.38036215
01PUsoJjBsFweo5SHoQPeX,RnB,0.645,0.261,4,-11.578,1,0.0627,0.696,4.38E-05,0.118,0.216,123.742,261028,3,https://p.scdn.co/mp3-preview/84a9f0dc07fc6cff6c7fdbed4902e98ed10f46c5?cid=5fe60eee742d40ef853bb1ae66209140,-97.178406,93.67294,13.070361,21.035946,3.6753395,14.05007,-5.0099363,8.493826,-4.138238,2.311624,-5.727565,4.720657,-1.059591,0.30281764,0.3513089,0.2618503,0.32679933,0.38232464,0.29397693,0.44649902,0.32166255,0.42132035,0.28795892,0.23654668,0.3898016
2Dc1QaoJm4RXo4QZXKGIK6,RnB,0.66,0.648,10,-6.339,0,0.0854,0.444,0,0.164,0.309,145.909,154702,4,https://p.scdn.co/mp3-preview/377f30efe2b7d77237b39d0e151be6553ac4f68d?cid=5fe60eee742d40ef853bb1ae66209140,-58.833702,98.0944,2.4605148,19.84519,7.9667845,-0.22573185,15.73486,-10.291662,5.956564,11.495892,-7.433011,2.6791224,-6.2771435,0.28975242,0.21897797,0.20737672,0.32212883,0.28611502,0.51131195,0.43201032,0.26139587,0.22712569,0.20156613,0.28248873,0.19883332
1VcORtwbt560HNpnDMyCCu,RnB,0.691,0.501,1,-9.089,0,0.045,0.0499,0.00011,0.131,0.332,126.93,227947,4,https://p.scdn.co/mp3-preview/661f67d42c54377833960236a3253b84408f6bda?cid=5fe60eee742d40ef853bb1ae66209140,-50.210995,84.14981,15.923709,22.056477,14.566965,11.025863,2.7923238,0.9782713,-8.394812,7.3926783,-4.1229944,-0.55511093,-1.0433435,0.4297247,0.5375577,0.360712,0.44741327,0.5607871,0.44364876,0.5601593,0.4437937,0.6156515,0.48435727,0.4020463,0.4665536
0DfvMYHipoZ3u0AJf4LjKF,RnB,0.697,0.724,10,-4.25,0,0.0806,0.236,0,0.0567,0.583,120.015,151056,4,https://p.scdn.co/mp3-preview/85d482cee4cfc22ce38eee24e48a28f9cfc7a25a?cid=5fe60eee742d40ef853bb1ae66209140,-21.372293,67.237915,15.638624,23.778652,9.281123,-3.8809886,6.9656115,-3.0553048,-3.3095558,8.5073805,-6.705533,1.6808182,-7.228218,0.3063751,0.39618355,0.34566507,0.4856286,0.3570756,0.4320047,0.2753083,0.24901514,0.4307992,0.33656293,0.33775133,0.2578649
4FVeq46pcFppDtiMd8GReE,RnB,0.352,0.21,7,-14.672,0,0.0387,0.904,4.32E-06,0.106,0.0499,111.048,165360,1,https://p.scdn.co/mp3-preview/65ad5d0f1f2fdba43ec389e2e676b764b92df8fd?cid=5fe60eee742d40ef853bb1ae66209140,-142.67776,107.55918,12.07322,17.323318,14.116493,-2.6891747,0.4330597,1.6999333,-16.363197,6.0700693,-7.801378,-0.8613838,-4.55055,0.47529167,0.40983105,0.51888156,0.36767048,0.3292303,0.28741425,0.2559035,0.27984694,0.258802,0.39437863,0.30872145,0.35025197
5lYcnEFmVi9yWbU4ZINRyJ,RnB,0.666,0.535,4,-9.033,0,0.112,0.827,0.0228,0.202,0.259,127.029,214438,4,https://p.scdn.co/mp3-preview/5bb7f0244674730ab612172bb3da4fb8edba46d6?cid=5fe60eee742d40ef853bb1ae66209140,-136.7471,155.4509,10.865553,-1.397129,3.770742,-0.4637766,-1.7362274,5.438622,-13.594434,-2.6085665,0.08682041,1.0065624,1.0572777,0.34398335,0.32858324,0.46361318,0.44950095,0.65867573,0.4668716,0.3585562,0.25324553,0.22826107,0.2748789,0.2866856,0.3824281
43vjMtC4jnc63Ck0dfWGLX,RnB,0.76,0.476,7,-3.765,0,0.133,0.559,3.48E-06,0.151,0.276,88.935,193967,4,https://p.scdn.co/mp3-preview/325a6627c57a79fd75be5bd3e6e9d67824aa7ee1?cid=5fe60eee742d40ef853bb1ae66209140,-110.3537,115.114456,32.68866,21.82452,10.667914,5.461016,4.537623,3.9847026,6.778595,5.7677336,-9.074534,-0.3442751,-1.5642006,0.2511733,0.26003385,0.4215713,0.3311381,0.2563656,0.3424163,0.30288637,0.37728864,0.35607475,0.50636756,0.49725252,0.2943402
7yyYmGQXSyrH7kLALSTFjg,RnB,0.702,0.406,0,-11.385,0,0.0438,0.619,1.43E-05,0.159,0.328,103.03,220820,4,https://p.scdn.co/mp3-preview/41c387e9684e237e78bad5115b2f72b17906b5fd?cid=5fe60eee742d40ef853bb1ae66209140,-109.00313,107.05825,16.516712,17.414383,-1.5222667,8.526767,12.0815735,-2.4357305,10.3370075,3.0733478,-2.847985,-1.9604851,-3.127629,0.38699195,0.33866945,0.36408406,0.3553433,0.25408134,0.35138837,0.41863894,0.615697,0.38736027,0.28794307,0.26777518,0.27885503
4tEeJe0AS4TbihaokDG6hG,RnB,0.29,0.439,2,-9.852,0,0.0501,0.761,0.0241,0.237,0.329,76.484,222457,4,https://p.scdn.co/mp3-preview/7ad07c0db311c6429edab81a12cca9a1f2a59459?cid=5fe60eee742d40ef853bb1ae66209140,-104.82695,147.08664,0.19055024,15.881506,5.0365543,3.8003533,0.15120503,-3.7229087,-3.8125553,0.18006095,0.5747055,-1.0824798,-3.6816883,0.4174613,0.3359689,0.4999442,0.4174191,0.52800727,0.5398725,0.4231367,0.56039745,0.35840684,0.34091055,0.3126272,0.35879022
3X1R2hYu7PeUNG2rOd9b7w,RnB,0.369,0.318,0,-13.166,1,0.046,0.706,0.0944,0.108,0.0517,89.449,201602,3,https://p.scdn.co/mp3-preview/a1edc09086a5a11c38d36fe669e3ae03f43813fa?cid=5fe60eee742d40ef853bb1ae66209140,-145.939,127.07975,47.994537,20.038198,21.463547,10.603054,-4.9703298,8.095007,-9.2052555,6.8179717,10.785215,0.88666475,1.1902597,0.30571163,0.25432354,0.33426836,0.33536306,0.5199607,0.37109482,0.32984024,0.51074743,0.38850468,0.38942572,0.3189962,0.32605743
1eloKbVFeduo6qxp7xqhQ0,RnB,0.79,0.343,1,-7.762,1,0.0524,0.696,0,0.109,0.541,102.986,158738,4,https://p.scdn.co/mp3-preview/a8150787d61768eb143640e7f29d93ed6ad40906?cid=5fe60eee742d40ef853bb1ae66209140,-109.42666,81.83846,10.45175,11.9878435,-1.5841906,-5.997093,-9.138399,-3.1008682,-10.453192,-1.9277468,-8.977659,-12.282798,-6.689168,0.40557346,0.44908696,0.24428847,0.32376838,0.27324003,0.46929651,0.31012797,0.16210477,0.21931012,0.18344349,0.29225504,0.24503107
5XMtZsNkezcv695DQSZo0L,RnB,0.519,0.58,0,-7.439,0,0.0439,0.33,0.0575,0.113,0.692,83.978,226733,4,https://p.scdn.co/mp3-preview/fa8cb402b62abacc4f14ffcc95fd60f9e485ac22?cid=5fe60eee742d40ef853bb1ae66209140,-67.66663,94.319115,7.704853,27.539814,2.841241,10.639181,8.701604,4.0592227,1.0717074,8.692254,-4.229643,-0.78617907,-4.388426,0.41489658,0.25073302,0.2704038,0.3544079,0.2958698,0.4201581,0.28791928,0.31677637,0.33480814,0.40418443,0.5332021,0.40987128
0Eq1ybB9XnhbYBWFhKnNhn,RnB,0.501,0.451,6,-7.396,1,0.142,0.539,4.12E-06,0.113,0.612,200.015,146400,4,https://p.scdn.co/mp3-preview/f199ac408452860683344f47e52473f6d87fbae3?cid=5fe60eee742d40ef853bb1ae66209140,-79.98339,87.61009,16.906483,25.295214,6.1838865,8.099991,-2.1142333,-4.078185,-1.5700126,6.727666,-1.5567942,-1.357619,0.34658068,0.31239587,0.5586983,0.36651376,0.47456843,0.29483813,0.3442824,0.3573376,0.25805226,0.36131707,0.31281912,0.37847525,0.3173244
7Mh8TbrCLjGxkJg5TmlKC3,RnB,0.601,0.387,3,-8.761,1,0.0653,0.551,0,0.109,0.069,114.629,188960,4,https://p.scdn.co/mp3-preview/85027e97cdb03fd424bccd4ef1caf8b16e6970b5?cid=5fe60eee742d40ef853bb1ae66209140,-67.36711,118.78168,12.840662,13.707614,15.833895,22.957626,0.3453409,9.88577,-1.9587479,4.7975187,-1.4941094,11.905586,2.7924867,0.44137913,0.39350736,0.4930386,0.41376096,0.38824722,0.57611865,0.44370812,0.39911813,0.30059358,0.36927015,0.49790353,0.35811085
6gILMXbilRDGSp6vexAg8r,RnB,0.877,0.344,3,-7.281,0,0.246,0.582,0.00579,0.0969,0.518,140.107,143647,4,https://p.scdn.co/mp3-preview/be967957a9504b21214a173983cb9cbef5d635a5?cid=5fe60eee742d40ef853bb1ae66209140,-121.5179,122.15935,26.564129,19.35674,10.254908,-4.156085,11.060209,-1.3045549,-1.2570677,3.097898,-9.46469,1.255847,-2.6176472,0.46754265,0.44125152,0.32528788,0.3950425,0.34045905,0.3436751,0.29335165,0.28374165,0.45693675,0.37025926,0.4094898,0.3743767
3x0l10FNuvRcdudE36y6XK,RnB,0.76,0.693,4,-5.935,0,0.091,0.628,3.12E-05,0.0637,0.494,98.025,169209,4,https://p.scdn.co/mp3-preview/d42316e33692d69ddaef29cf5c1a588ddfc8ab49?cid=5fe60eee742d40ef853bb1ae66209140,-48.947815,83.15279,13.333944,9.262871,-0.3170576,9.685292,-1.4857144,4.1943426,-0.22744274,3.1589806,-13.159842,8.515205,-7.24299,0.32424292,0.27315164,0.34834617,0.27675268,0.36390507,0.2886375,0.40715528,0.35792693,0.2340784,0.28351343,0.2497818,0.34349293
4WjD33BNF24KCZkMWlLvlV,RnB,0.412,0.279,2,-11.307,0,0.0809,0.612,6.40E-06,0.11,0.605,79.298,127059,4,https://p.scdn.co/mp3-preview/5f2b6bdfef946a9828c2e08a1cc917ce3ce8aad3?cid=5fe60eee742d40ef853bb1ae66209140,-110.50581,126.29639,-15.352529,19.630056,4.7001853,-6.3699546,4.628102,4.730332,-16.834621,8.34746,-7.8439627,0.37686777,-4.5463243,0.26373646,0.23929921,0.35254353,0.25655553,0.28589702,0.23617986,0.16693701,0.31249458,0.29165217,0.4754502,0.38513693,0.23402147
1ZUFxryfVf5395tqMWlyRM,RnB,0.668,0.374,9,-8.731,1,0.0346,0.952,0.0105,0.101,0.34,94.939,171859,4,https://p.scdn.co/mp3-preview/4f436400f8d228b38b5c4d82bc67871eff9c02e9?cid=5fe60eee742d40ef853bb1ae66209140,-111.349976,135.38997,5.011879,16.32732,22.227983,5.6092777,-4.1306043,7.600766,-17.203217,-6.525093,4.207386,-8.545873,-3.2914608,0.29030737,0.437378,0.36775976,0.29606372,0.33917063,0.21613917,0.25670463,0.15452161,0.2715482,0.41389698,0.24591231,0.33658504
4BMhlUG6LpQhcpvRuvfQRM,RnB,0.529,0.435,5,-8.728,1,0.102,0.702,0,0.144,0.532,63.981,181823,4,https://p.scdn.co/mp3-preview/0c441d7b02032c2ef15cd36d5ee1ce4ad1139e5d?cid=5fe60eee742d40ef853bb1ae66209140,-82.307686,100.94259,17.477604,16.23789,1.6756634,-6.691953,9.13043,-21.18571,-0.99483377,1.2116941,-7.5771027,-0.841516,-7.4254875,0.36754328,0.23681441,0.34310165,0.22948451,0.33627337,0.40571803,0.2627181,0.4249166,0.28000054,0.32490695,0.23763537,0.21740696
3r8tz52ga3zUJwYyMe6lyM,RnB,0.537,0.371,5,-11.034,0,0.183,0.414,0.00417,0.121,0.604,84.313,191953,5,https://p.scdn.co/mp3-preview/cd1729e8a83f4ae7bba27cebd4269ef3b8605d37?cid=5fe60eee742d40ef853bb1ae66209140,-118.535995,88.67002,-3.059369,10.854677,5.2013125,0.5435525,0.553611,-2.5384479,-10.502724,1.8986232,-5.832817,1.4393787,0.39127874,0.49109873,0.34485263,0.34236008,0.43537873,0.36624593,0.43193397,0.30526605,0.40723944,0.5469171,0.41190547,0.49527565,0.3722509
0OixmRL2iIbWyDH6rn77M7,RnB,0.75,0.578,2,-7.277,1,0.221,0.394,0,0.719,0.582,139.971,116571,4,https://p.scdn.co/mp3-preview/fe94aa3c93c12c055057ce4fa9b8442961a3e3f7?cid=5fe60eee742d40ef853bb1ae66209140,-88.62626,96.19304,22.22935,20.688726,7.73017,0.19657116,3.1274905,2.158392,-7.9168825,6.00873,1.1079645,-0.13722877,2.63348,0.3140394,0.2574529,0.36692303,0.3499411,0.47690615,0.3726467,0.38562673,0.39270777,0.3440825,0.43526274,0.31799042,0.43767634
27Pdlv16GJgY0fpzOE36ZE,RnB,0.781,0.548,3,-6.749,0,0.0541,0.587,0.000101,0.141,0.5,119.888,156875,4,https://p.scdn.co/mp3-preview/466e4c2d28d17eba6d29c02e522b09f45c76f934?cid=5fe60eee742d40ef853bb1ae66209140,-112.81484,113.191284,20.523994,27.913065,10.007238,11.12968,-0.91542834,4.1188493,0.39176482,1.4443268,-1.5131416,2.1885276,-8.4189205,0.24833412,0.268933,0.31645456,0.37977502,0.3176582,0.4031164,0.40191728,0.36426115,0.5134034,0.41828313,0.4687063,0.33871967
0XEhhANHRAqXM9c3JSvLfX,RnB,0.835,0.527,7,-7.272,0,0.128,0.204,0.000423,0.283,0.611,106.003,218200,4,https://p.scdn.co/mp3-preview/b8467003ad1308a356ecbdd52bd6e712b5cbda0d?cid=5fe60eee742d40ef853bb1ae66209140,-83.700195,96.792465,24.554522,10.626839,2.1473331,3.4195282,-0.97057426,-5.692851,-0.5470855,-1.3340518,-10.487646,-0.19254188,-18.27058,0.20778005,0.2200443,0.30454305,0.27751017,0.47127873,0.3681623,0.51315606,0.33895236,0.28879738,0.44377604,0.30030173,0.31653878
4OdIxs1Y7DXHxnqQxkP3tT,RnB,0.793,0.283,8,-8.933,1,0.0859,0.439,0.000391,0.0453,0.571,92.956,207680,4,https://p.scdn.co/mp3-preview/428f9e15168ce4c2ac759f2aed666db25b79ef20?cid=5fe60eee742d40ef853bb1ae66209140,-116.8524,115.5593,29.469288,26.32898,5.6791453,4.4894924,-1.6718248,6.9833307,-5.1961718,10.895734,-4.2896056,3.5980697,-9.647202,0.4330782,0.3159789,0.3038778,0.35908136,0.39619258,0.35919046,0.27147284,0.4064754,0.3582757,0.2891155,0.4150107,0.37942728
6TQeWWQMtSWFNgR7yxvcg6,RnB,0.815,0.634,4,-6.641,0,0.107,0.253,0.00279,0.0827,0.894,96.058,165347,4,https://p.scdn.co/mp3-preview/a3e06c42e7114841f87c9f1d07f98e4e157d6736?cid=5fe60eee742d40ef853bb1ae66209140,-79.17921,72.07617,24.70788,20.249733,12.640685,1.0896779,-7.9784155,-1.2658142,-16.440193,-3.1655872,-9.142683,0.6189648,-2.454347,0.3090316,0.30305535,0.3218899,0.3656934,0.5212946,0.38005948,0.43687636,0.36157256,0.33352348,0.47665128,0.37237152,0.41413078
40rBLdeF1oAdGnX54xAddv,RnB,0.778,0.53,9,-7.154,0,0.168,0.418,8.43E-05,0.103,0.544,86.975,164468,4,https://p.scdn.co/mp3-preview/56aaa9d04e0165d93ba261c966cf0d3bd900107d?cid=5fe60eee742d40ef853bb1ae66209140,-61.03169,88.4832,7.512999,13.1690445,-2.2239857,6.1686926,0.7541149,0.8805,4.874475,8.801302,-5.75681,-4.617358,-8.278364,0.3692772,0.28509086,0.37397355,0.32719067,0.46980935,0.36896703,0.28282624,0.40295953,0.3631385,0.47718877,0.32269633,0.38090876
0Bh3BVPLMGyeeEKS8LW2ob,RnB,0.589,0.449,8,-11.637,0,0.0286,0.775,0.0956,0.116,0.37,83,208193,4,https://p.scdn.co/mp3-preview/989d4d17ee081d50181cf2fb14818329aba24ef5?cid=5fe60eee742d40ef853bb1ae66209140,-110.03618,144.63797,15.930385,27.227367,12.8804245,2.493918,-3.4719517,-1.0266062,-2.3495064,5.941874,-5.2412634,-3.8478253,-3.9308052,0.31883794,0.6314624,0.56584966,0.49927497,0.31418967,0.18092886,0.30324462,0.30148494,0.46588475,0.37598512,0.4187038,0.39363238
1kTvzk3atwk9K2YSFMtnzj,RnB,0.531,0.272,10,-9.539,0,0.143,0.809,0.444,0.089,0.529,60.123,292000,4,https://p.scdn.co/mp3-preview/1a711efb53c378ad932c4b13ab1f5ef83da871d0?cid=5fe60eee742d40ef853bb1ae66209140,-92.281364,125.21846,12.831721,12.905548,3.4527824,-13.558988,-0.15072289,-4.1915464,-8.5749655,0.5934178,-18.168695,-1.4710375,-5.652432,0.5108925,0.36172858,0.2584815,0.41237587,0.21192265,0.22128677,0.16382432,0.25226003,0.4887487,0.32113695,0.45181465,0.34985453
1esyt62pq02xPShuaK5OpA,RnB,0.758,0.371,11,-12.437,0,0.279,0.104,0.0317,0.171,0.531,179.969,173421,4,https://p.scdn.co/mp3-preview/23a9c05a657e4736cd4e5f995e0ed6d849fae808?cid=5fe60eee742d40ef853bb1ae66209140,-122.94939,115.90935,1.0790974,30.106243,15.391184,9.654221,9.239963,6.7095017,8.653331,7.8731513,3.983392,6.3856683,-2.6489673,0.5489496,0.5484892,0.54766077,0.5150852,0.54718673,0.4927392,0.534183,0.5231439,0.5098613,0.53380585,0.5247453,0.55094534
58uTw3T5gfAMvvQuNhJPJH,RnB,0.715,0.585,6,-6.916,0,0.0876,0.341,7.58E-06,0.133,0.317,105.02,196950,4,https://p.scdn.co/mp3-preview/71d894ab604c1dc796c84b938f7f3eacb5f5b856?cid=5fe60eee742d40ef853bb1ae66209140,-69.91194,102.1661,20.155787,15.86807,7.811429,14.484163,5.313876,1.7745981,3.102491,6.251973,-2.8297067,9.340236,-3.035434,0.40239105,0.36008322,0.28911272,0.27595317,0.33619913,0.32878298,0.4246467,0.3544055,0.4075574,0.40354863,0.33667776,0.42703953
4QDAVHo7gtwrRp3aNpHdZm,RnB,0.614,0.492,5,-9.527,0,0.0643,0.348,0.0018,0.102,0.111,72.947,162653,3,https://p.scdn.co/mp3-preview/f90ee6fa7c90d303f5b87541ebe612d405497e3d?cid=5fe60eee742d40ef853bb1ae66209140,-121.31474,120.10342,28.676245,36.304577,7.592138,16.1422,3.1661623,9.040092,-0.5423009,11.0709715,-4.2186937,-2.7855706,-3.5916336,0.6916939,0.60691476,0.42937654,0.3624766,0.2603802,0.392283,0.24056411,0.28506055,0.3120678,0.3247091,0.4303964,0.46116513
4AG0bAu5QvQacdyOhQLYqF,RnB,0.275,0.52,0,-9.87,1,0.166,0.703,0.000562,0.095,0.124,200.337,250462,4,https://p.scdn.co/mp3-preview/be14f678d84d9c6ce90c030b93e13f3fcb7d1bf7?cid=5fe60eee742d40ef853bb1ae66209140,-52.6268,118.91563,2.0797114,11.376028,3.2974212,-12.43794,0.4123927,3.0366447,-4.370878,4.2499514,4.5616884,-8.339889,0.81044614,0.3348697,0.3227568,0.404679,0.3612432,0.49877587,0.34707326,0.26206893,0.3615287,0.39489704,0.51056415,0.31725222,0.34682995
4Nh0JxNzagptVbxUUbrcyW,RnB,0.495,0.809,1,-5.531,1,0.0723,0.00158,2.93E-05,0.0914,0.284,87.584,220839,4,https://p.scdn.co/mp3-preview/4524451244e91a0379044a16affe25ed01bf8210?cid=5fe60eee742d40ef853bb1ae66209140,-57.845325,79.81462,28.260992,33.424065,19.578728,3.3234506,6.730231,8.165141,3.5923095,8.680156,-5.0198603,2.0768447,-0.60262465,0.40151483,0.41957498,0.4209076,0.49842077,0.4309867,0.523486,0.43666977,0.45294553,0.47235793,0.43812528,0.5482297,0.38599747
